업체코드,ID(작성자),리뷰 내용,작성일,평가 카테고리
1111317495,나콩잉,매장관리도안되어있고(바닥오염커텐오염테이블정리등등)음식파는곳인데파리도날라다녀서파리쫓으면서크로플먹기너무힘들었어요.메뉴도상당히비싼편인데메뉴나온거보고잉??스러웠어요.,2026년 6월 7일 일요일,인테리어가 멋져요_디저트가 맛있어요_
1111317495,북극에서 온 솜사탕,두번째방문인데어린아이들과같이와도너무좋아요,2026년 6월 7일 일요일,종류가 다양해요_매장이 넓어요_아늑해요_인테리어가 멋져요_좌석이 편해요_
1111317495,미즈하나75,더운여름아주멋진카페에서쉬어갑니다중정에배롱나무한그루가너무예쁘네요:),2026년 6월 7일 일요일,디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_뷰가 좋아요_매장이 청결해요_
1111317495,배 은혜67,빙수맛집입니당ㅎㅎ🌸힐링입니당,2026년 6월 7일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1111317495,써리원x2예,유니크한케이크가있어서너무좋고신발벗고들어갈수있는방이있어서아이랑오기좋습니다.밖에서보는것보다안으로들어가면많이넓어서답답함도없고좋아요,2026년 6월 7일 일요일,커피가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_
1111317495,뱃살공주156,유니크한케이크가있어서너무좋고신발벗고들어갈수있는방이있어서아이랑오기좋습니다.밖에서보는것보다안으로들어가면많이넓어서답답함도없고좋아요,2026년 6월 7일 일요일,인테리어가 멋져요_사진이 잘 나와요_특별한 메뉴가 있어요_음료가 맛있어요_매장이 청결해요_
1111317495,블리블리129,이르리1인1메뉴,2026년 6월 7일 일요일,인테리어가 멋져요_
1111317495,냉정과열정사이91,한복체험하고너무더워서왔는데석류에이드밀크빙수넘맛있구요한옥캉스라떼진짜강추입니다전카페인이약해서연하게막었는데당충전에쵝오입니다,2026년 6월 7일 일요일,커피가 맛있어요_음료가 맛있어요_사진이 잘 나와요_친절해요_
1111317495,흰둥이9251,빙수맛있어요❤️,2026년 6월 7일 일요일,커피가 맛있어요_디저트가 맛있어요_사진이 잘 나와요_좌석이 편해요_매장이 청결해요_
1111317495,등린이에여,한옥마을놀러왔는데뷰좋아서잘즐겼습니다~!오늘의에이드맛있어요!!,2026년 6월 7일 일요일,커피가 맛있어요_인테리어가 멋져요_대화하기 좋아요_뷰가 좋아요_
1111317495,its****,한옥마을내대형카페로분위기도좋고실내도운치있네요,2026년 6월 7일 일요일,인테리어가 멋져요_아늑해요_뷰가 좋아요_친절해요_매장이 청결해요_
1111317495,비행소녀58,인테리어가너무멋져요,2026년 6월 7일 일요일,인테리어가 멋져요_야외공간이 멋져요_사진이 잘 나와요_
16784383,lukeskywalker,인테리어가너무멋져요,2026년 6월 15일 월요일,빵이 맛있어요_친절해요_
16784383,BORA50,전주필수방문코스수제초코파이본점와서가족들선물사가요^^맛도다양해서보는재미먹는재미즐거운시간보내고갑니다~,2026년 6월 15일 월요일,빵이 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_매장이 청결해요_
16784383,단호박시츄,오랜만에방문해도변함없이전주최고오리지널초코파이^^다양한빵이있어구경도재미있어요^^,2026년 6월 15일 월요일,특별한 메뉴가 있어요_종류가 다양해요_친절해요_
16784383,youandi0511,너무맛잇고좋아요~또왕창사러왔어요^^,2026년 6월 13일 토요일,빵이 맛있어요_인테리어가 멋져요_
16784383,블랑쉬1,전주여행와서두번째구입했어요.아이가좋아합니다😀,2026년 6월 13일 토요일,빵이 맛있어요_특별한 메뉴가 있어요_친절해요_
16784383,aaaa0914,피스타치오초코파이사러또왔어요!!담에전주오면또올게요:),2026년 6월 13일 토요일,빵이 맛있어요_커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
16784383,yumyum018,전주여행오면꼭들러서사가는초코파이!!💓,2026년 6월 12일 금요일,종류가 다양해요_디저트가 맛있어요_매장이 청결해요_
16784383,이지연92,전주올때마다방문하는곳이에여.초코파이맛있어요!,2026년 6월 12일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_양이 많아요_인테리어가 멋져요_
16784383,오렌지껍질,초코파이너무맛있어요ㅎㅎ사먹으러전주왔어요,2026년 6월 12일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_
16784383,aaaa0914,피스타치오초코파이...!내일은이거사먹으러또올거예요,2026년 6월 12일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_음료가 맛있어요_커피가 맛있어요_
16784383,tl dms,전주놀러올때마다들러요초코파이도전주에서파는것중에제일맛있지만땅콩센베가정말맛있어요~,2026년 6월 12일 금요일,빵이 맛있어요_가성비가 좋아요_친절해요_매장이 청결해요_
16784383,asa****,10년만에방문했는데여전히너무맛있는초코파이ㅠ맛도더다양해져서좋아요!,2026년 6월 12일 금요일,빵이 맛있어요_친절해요_매장이 청결해요_주차하기 편해요_
16784383,에이미르93,전주에오면늘방문하는곳입니다필수코스죠,2026년 6월 12일 금요일,빵이 맛있어요_인테리어가 멋져요_친절해요_매장이 청결해요_주차하기 편해요_
16784383,마크8485,완전대박맛집항상찾아서오는곳입니다초코파이원조는pnb,2026년 6월 11일 목요일,인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_화장실이 깨끗해요_매장이 청결해요_
16784383,as853940915,맛있어서전주사는데찾아와요굿,2026년 6월 11일 목요일,빵이 맛있어요_커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
16784383,이자영5090,전주와서초코파이사러왔어요!초코파이말고도다양한빵종류도많아서좋았어요!,2026년 6월 11일 목요일,빵이 맛있어요_디저트가 맛있어요_매장이 청결해요_
16784383,새하얀여우56,전주최고쵸코파이맛집^^여기쵸코파이가진리!!!여긴다른빵도너무맛있습니다,2026년 6월 10일 수요일,빵이 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
16784383,초이Choi,1층엔먹음직스런빵들이있고2층은먹을수있게널찍한공간이있고음료도판매하고있네요혼자먹다가가기좋았습니다😆❤️,2026년 6월 9일 화요일,빵이 맛있어요_특별한 메뉴가 있어요_좌석이 편해요_매장이 청결해요_매장이 넓어요_
16784383,아아1잔,초코파이맛집입니다,2026년 6월 9일 화요일,빵이 맛있어요_
16784383,hit****,본점으로왔는데역시다르네요맛있는빵종류가진짜많아요선물하려고초코파이포장도했습니다❤,2026년 6월 9일 화요일,인테리어가 멋져요_매장이 넓어요_친절해요_빵이 맛있어요_특별한 메뉴가 있어요_
16784383,롤로링,전주올때마다항상들려요!!초코파이원조존맛~!ㅡ,2026년 6월 8일 월요일,빵이 맛있어요_가성비가 좋아요_메뉴 구성이 알차요_디저트가 맛있어요_인테리어가 멋져요_
16784383,아아1잔,맛있어요,2026년 6월 8일 월요일,빵이 맛있어요_
16784383,언더24,와~꼭방문해보세요재방문무조건합니다,2026년 6월 8일 월요일,빵이 맛있어요_
16784383,Dkdkgi,선물하려고방문했다가제가먹을거더사가네요!너무맛있습니다!!,2026년 6월 8일 월요일,빵이 맛있어요_특별한 메뉴가 있어요_재료가 신선해요_음식이 맛있어요_종류가 다양해요_
16784383,VictoryKite,전주오며누꼭사가야하는거아시죠?초코파이맛도오리지날부터다크화이트초코등으로다양하고미니초코파이도있어서달지않게먹을수있어서너무좋아요!전주오면기념품으로선물하기도너무좋은거같아요!,2026년 6월 8일 월요일,빵이 맛있어요_커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
16784383,리미8944,전주오면유명하다는pnb풍년제과왔는데매장도넓고선물용으로사기좋은것같아요,2026년 6월 7일 일요일,빵이 맛있어요_커피가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
16784383,대인배당,초코파이와빵들도너무맛있네요!!전주의자랑입니다!!,2026년 6월 7일 일요일,빵이 맛있어요_커피가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_
16784383,vHappinessv,전개인적으로다른것보다요쇼콜라쿠키가너무맛있어서또구매해갑니다~^^보관이2주정도라고하네요근데이미그전에끝나요온라인에서주문하고싶은데안팔더라구요해서왔을때사갑니다.지난번엔정동점?인가그옆어서샀는데종류가확실히더많네요가려면본점으로가야겠어요,2026년 6월 6일 토요일,특별한 메뉴가 있어요_종류가 다양해요_친절해요_
16784383,김수민1919,전주올때마다항상들르는곳이에요!초코초코파이진짜맛도리입니당~~,2026년 6월 6일 토요일,빵이 맛있어요_커피가 맛있어요_
16784383,별고미요미,맛있고친절하세요~이벤트로아이들빼빼로도하나씩주시네요!,2026년 6월 6일 토요일,빵이 맛있어요_
16784383,김진선32,선물용구입하며여러개빵도샀어요맛있습니다.,2026년 6월 6일 토요일,빵이 맛있어요_특별한 메뉴가 있어요_
16784383,dlt****,선물용으로항상잘사가용감사합니다~~,2026년 6월 6일 토요일,빵이 맛있어요_특별한 메뉴가 있어요_비싼 만큼 가치있어요_
16784383,CharlesSam,전주여행에만꼭방문하는지점입니다.이번에도잘사먹을게요.,2026년 6월 5일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_친절해요_매장이 청결해요_
16784383,04****,PNB본점에서만구매합니다더맛있는것같아요초코파이땅콩센베굿굿,2026년 6월 5일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_매장이 청결해요_
16784383,임동,초코파이원조라서일부러찾아왔어요맛있어용!,2026년 6월 5일 금요일,빵이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_종류가 다양해요_
16784383,오즈8935,👏👏👏👏👏전주여행기념품으로구매했어요.받아본분즐이다맛있다고좋아했습니다.,2026년 6월 5일 금요일,특별한 메뉴가 있어요_
16784383,아쭈s,전라북도전주시완산구경원동에있는PNB풍년제과본점.1951년부터영업을시작한원조.초코파이와센베가유명함.전국택배가가능해서선물용으로구매하기에도좋음.,2026년 6월 4일 목요일,빵이 맛있어요_특별한 메뉴가 있어요_비싼 만큼 가치있어요_친절해요_매장이 청결해요_
16784383,강파팡ㅇ,유명한풍년제과방문했어요너무기대되네요맛있는초코파이도최고,2026년 6월 4일 목요일,빵이 맛있어요_인테리어가 멋져요_
16784383,안타레스5,올해75년기념인풍년제과본점입니다!3대가이어오는진짜전주초코파이를드시려면여기서드셔야해요!!다른빵도많고2층에넓은자리도있으니꼭방문해보세요!!,2026년 6월 4일 목요일,빵이 맛있어요_특별한 메뉴가 있어요_종류가 다양해요_디저트가 맛있어요_친절해요_
16784383,아름다운초저녁달,오면늘들리는곳입니다.저는붓세가좋아늘삽니다.맛있는빵먹어보세요♡,2026년 6월 4일 목요일,빵이 맛있어요_특별한 메뉴가 있어요_메뉴 구성이 알차요_친절해요_매장이 청결해요_
16784383,iym****,전주올때마다들리는곳이에요빵도많고초코파이도너무맛있어요다음에또방문할게요,2026년 6월 4일 목요일,빵이 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_매장이 넓어요_
16784383,ljhkorea11,오랜만에전주와서맛있는초코파이구매했어요부모님과나누어먹으려구요♡♡,2026년 6월 3일 수요일,빵이 맛있어요_친절해요_매장이 청결해요_
16784383,sp2****,붓세도엄청맛있어여~~,2026년 6월 3일 수요일,빵이 맛있어요_
16784383,정기적,베이비슈생크림으로만만드는곳많은데여긴아니어서바로담기..💓사장님친절하시고1N년만에왔더니종류도엄청다양해졌어요!전주오면꼭들러야하는선물랜드마크...😌,2026년 6월 3일 수요일,특별한 메뉴가 있어요_종류가 다양해요_디저트가 맛있어요_친절해요_
16784383,토푸90,종류가다양하고역사와전통이깃든본점풍년제과좋아요!,2026년 6월 3일 수요일,빵이 맛있어요_특별한 메뉴가 있어요_건강한 맛이에요_종류가 다양해요_
